epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
120,321.872,0.36576,0.36187,0.66821,0.69943,0.75649,0.75828,0.59338,0.62394,0.71347,0.78391,0.00109328,0.00109328,0.00109328
121,324.512,0.37314,0.35139,0.67277,0.79865,0.69736,0.75401,0.58036,0.61162,0.72609,0.78023,0.00109046,0.00109046,0.00109046
122,327.165,0.36701,0.34571,0.67567,0.78668,0.71092,0.7125,0.53839,0.63439,0.81684,0.78519,0.00108764,0.00108764,0.00108764
123,329.801,0.35389,0.35036,0.66005,0.73731,0.75096,0.72295,0.55486,0.622,0.76298,0.77607,0.00108482,0.00108482,0.00108482
124,332.45,0.36645,0.3504,0.66438,0.73222,0.73912,0.74635,0.57735,0.60899,0.73403,0.78207,0.001082,0.001082,0.001082
125,335.104,0.38623,0.35531,0.68286,0.75915,0.68662,0.74048,0.57299,0.61986,0.76801,0.7824,0.00107918,0.00107918,0.00107918
126,337.775,0.36679,0.34841,0.66964,0.75215,0.69901,0.7382,0.56989,0.6302,0.76375,0.7902,0.00107635,0.00107635,0.00107635
127,340.437,0.36389,0.33105,0.66186,0.77487,0.70843,0.72601,0.56408,0.62472,0.73702,0.79422,0.00107353,0.00107353,0.00107353
128,343.093,0.34733,0.33089,0.66817,0.78254,0.69411,0.7319,0.56132,0.64894,0.73146,0.80254,0.00107071,0.00107071,0.00107071
129,345.714,0.3857,0.35096,0.68212,0.80247,0.68858,0.75219,0.57328,0.63872,0.71284,0.78665,0.00106789,0.00106789,0.00106789
130,348.328,0.38047,0.35888,0.67569,0.80186,0.68445,0.71262,0.54933,0.64829,0.74879,0.78763,0.00106507,0.00106507,0.00106507
131,350.983,0.36525,0.3605,0.66737,0.82853,0.64178,0.7171,0.53787,0.66627,0.80737,0.79494,0.00106225,0.00106225,0.00106225
132,353.607,0.38757,0.37196,0.68492,0.81563,0.68519,0.76194,0.56805,0.64242,0.74102,0.78722,0.00105943,0.00105943,0.00105943
133,356.239,0.35617,0.34069,0.66545,0.77267,0.72603,0.76773,0.56717,0.64778,0.72815,0.7874,0.00105661,0.00105661,0.00105661
134,358.965,0.35894,0.34776,0.66591,0.7783,0.69595,0.76235,0.56565,0.67898,0.73686,0.82109,0.00105379,0.00105379,0.00105379
135,361.643,0.35504,0.34233,0.66888,0.81524,0.69736,0.74363,0.5572,0.67321,0.70624,0.8098,0.00105096,0.00105096,0.00105096
136,364.279,0.35093,0.34843,0.662,0.77165,0.72699,0.79652,0.60331,0.62835,0.66931,0.77682,0.00104814,0.00104814,0.00104814
137,367.028,0.35526,0.35824,0.66138,0.80125,0.6561,0.78852,0.60087,0.60608,0.67894,0.76786,0.00104532,0.00104532,0.00104532
138,369.662,0.35377,0.33487,0.67242,0.8001,0.72969,0.77877,0.58739,0.6052,0.70012,0.76538,0.0010425,0.0010425,0.0010425
139,372.316,0.35467,0.33749,0.67106,0.77609,0.71712,0.79232,0.60894,0.619,0.70846,0.77783,0.00103968,0.00103968,0.00103968
140,374.998,0.37927,0.36556,0.6783,0.83244,0.67955,0.78863,0.59323,0.63662,0.68039,0.79685,0.00103686,0.00103686,0.00103686
141,377.641,0.34685,0.33098,0.65842,0.83322,0.67259,0.80504,0.61049,0.6263,0.66066,0.77967,0.00103404,0.00103404,0.00103404
142,380.389,0.33816,0.31294,0.65235,0.78227,0.71708,0.79689,0.58612,0.66681,0.69756,0.79907,0.00103122,0.00103122,0.00103122
143,383.042,0.33725,0.30606,0.64734,0.79279,0.66613,0.77839,0.59012,0.65906,0.74995,0.79207,0.0010284,0.0010284,0.0010284
144,385.673,0.35021,0.3376,0.66341,0.71415,0.72582,0.76858,0.55632,0.68933,0.73784,0.81556,0.00102557,0.00102557,0.00102557
145,388.31,0.35223,0.34108,0.66132,0.71971,0.73474,0.7461,0.55926,0.67418,0.74085,0.82832,0.00102275,0.00102275,0.00102275
146,390.962,0.35412,0.35988,0.65941,0.71105,0.76823,0.73863,0.55253,0.6772,0.74722,0.83068,0.00101993,0.00101993,0.00101993
147,393.582,0.34673,0.34243,0.66207,0.72218,0.76431,0.74182,0.54663,0.66757,0.71429,0.83577,0.00101711,0.00101711,0.00101711
148,396.245,0.34208,0.33174,0.66523,0.71505,0.75463,0.75058,0.53945,0.66687,0.7709,0.8342,0.00101429,0.00101429,0.00101429
149,398.889,0.35509,0.34051,0.67252,0.70771,0.70001,0.74253,0.54443,0.6825,0.72754,0.83136,0.00101147,0.00101147,0.00101147
150,401.519,0.35413,0.33397,0.673,0.72946,0.72706,0.75863,0.56481,0.64819,0.73146,0.79298,0.00100865,0.00100865,0.00100865
151,404.139,0.3464,0.32104,0.66248,0.66775,0.76879,0.73836,0.54821,0.6074,0.74631,0.77589,0.00100583,0.00100583,0.00100583
152,406.787,0.33356,0.32849,0.65273,0.71318,0.71276,0.75832,0.5812,0.60604,0.72066,0.76744,0.001003,0.001003,0.001003
